iteracion,loss
0,0.15811815857887268
1,0.15372413396835327
2,0.14523953199386597
3,0.14493843913078308
4,0.12530380487442017
5,0.14081019163131714
6,0.11826412379741669
7,0.11243219673633575
8,0.11232631653547287
9,0.12747769057750702
10,0.12181664258241653
11,0.11207707226276398
12,0.09686996787786484
13,0.10569197684526443
14,0.10614433884620667
15,0.1016349270939827
16,0.11492395401000977
17,0.11056964099407196
18,0.11377476155757904
19,0.08668622374534607
20,0.09048840403556824
21,0.08798385411500931
22,0.10605306923389435
23,0.07897718250751495
24,0.09969779849052429
25,0.07987838983535767
26,0.08072777092456818
27,0.07513386011123657
28,0.07808006554841995
29,0.09346535801887512
30,0.07696312665939331
31,0.06871738284826279
32,0.08923140913248062
33,0.06281635910272598
34,0.08795724809169769
35,0.0786934420466423
36,0.05568002909421921
37,0.06311019510030746
38,0.061396412551403046
39,0.07723908126354218
40,0.05836986005306244
41,0.07884746044874191
42,0.07532687485218048
43,0.0626358836889267
44,0.06057906150817871
45,0.08133444935083389
46,0.05850568413734436
47,0.05891939252614975
48,0.055474862456321716
49,0.05984456092119217
50,0.0696956217288971
51,0.051771849393844604
52,0.052732035517692566
53,0.05067814141511917
54,0.06242680549621582
55,0.050809845328330994
56,0.04742511734366417
57,0.049476008862257004
58,0.06562171131372452
59,0.04577773064374924
60,0.061647526919841766
61,0.04571733996272087
62,0.04468665271997452
63,0.04742269217967987
64,0.043379634618759155
65,0.045662738382816315
66,0.046305231750011444
67,0.04505673795938492
68,0.046083249151706696
69,0.041101228445768356
70,0.05924537032842636
71,0.04262661933898926
72,0.04202082380652428
73,0.03848527371883392
74,0.056957922875881195
75,0.055445753037929535
76,0.05709119886159897
77,0.04079773277044296
78,0.03860224038362503
79,0.04601675644516945
80,0.04538767412304878
81,0.055365778505802155
82,0.03900318220257759
83,0.055248361080884933
84,0.041381917893886566
85,0.058806587010622025
86,0.03910446912050247
87,0.041467782109975815
88,0.05006950721144676
89,0.039608635008335114
90,0.05091176927089691
91,0.05039490386843681
92,0.04030618816614151
93,0.04020591825246811
94,0.048122137784957886
95,0.04005560278892517
96,0.04040218144655228
97,0.04938856139779091
98,0.039420854300260544
99,0.0401344895362854
100,0.0459916889667511
101,0.03771061450242996
102,0.03860229253768921
103,0.03873714059591293
104,0.04842475429177284
105,0.0384984128177166
106,0.04835587367415428
107,0.04559895768761635
108,0.03924979269504547
109,0.04681972786784172
110,0.040273234248161316
111,0.04761309176683426
112,0.03677012398838997
113,0.037850819528102875
114,0.03795409947633743
115,0.04552247375249863
116,0.034530799835920334
117,0.044940270483493805
118,0.042187388986349106
119,0.03537426143884659
120,0.045328278094530106
121,0.0440436489880085
122,0.03924272209405899
123,0.03517211601138115
124,0.03343746066093445
125,0.03812012821435928
126,0.03828401863574982
127,0.034361667931079865
128,0.04198607802391052
129,0.03991841524839401
130,0.04348568990826607
131,0.04351957514882088
132,0.03926154598593712
133,0.03573262691497803
134,0.03791161999106407
135,0.03229978308081627
136,0.03774064779281616
137,0.03765041381120682
138,0.041029948741197586
139,0.03659733012318611
140,0.03247561678290367
141,0.04095360264182091
142,0.0344734862446785
143,0.040519945323467255
144,0.03623468428850174
145,0.037255413830280304
146,0.042408332228660583
147,0.036302484571933746
148,0.0420018695294857
149,0.03732708841562271
150,0.03791237622499466
151,0.03222231939435005
152,0.040345437824726105
153,0.03917272388935089
154,0.031303953379392624
155,0.035162247717380524
156,0.040584951639175415
157,0.03705833479762077
158,0.03850094974040985
159,0.03384583443403244
160,0.03862547129392624
161,0.03823975846171379
162,0.038006365299224854
163,0.03667878732085228
164,0.03962384909391403
165,0.03324664384126663
166,0.04159491881728172
167,0.03667875751852989
168,0.041201069951057434
169,0.036859750747680664
170,0.03332003578543663
171,0.03449452668428421
172,0.03787628561258316
173,0.035036295652389526
174,0.03860606625676155
175,0.03483528643846512
176,0.0398627370595932
177,0.04122000187635422
178,0.039115674793720245
179,0.038470279425382614
180,0.03459931164979935
181,0.03766222298145294
182,0.03640065714716911
183,0.0399356447160244
184,0.040247634053230286
185,0.037739746272563934
186,0.03953660652041435
187,0.03995244577527046
188,0.03325404226779938
189,0.03592921420931816
190,0.03820512071251869
191,0.03774194419384003
192,0.031489256769418716
193,0.03510543704032898
194,0.03504100441932678
195,0.0401562862098217
196,0.037747908383607864
197,0.037037141621112823
198,0.036739617586135864
199,0.03842945024371147
200,0.036133937537670135
201,0.041285090148448944
202,0.04130259156227112
203,0.038742419332265854
204,0.041818905621767044
205,0.03231752663850784
206,0.0360436886548996
207,0.03946620970964432
208,0.0419369712471962
209,0.035620562732219696
210,0.03768773004412651
211,0.03895268589258194
212,0.03684915974736214
213,0.03917860612273216
214,0.042872168123722076
215,0.04032052308320999
216,0.03827250003814697
217,0.042398810386657715
218,0.03798623010516167
219,0.03460552915930748
220,0.038250960409641266
221,0.035223763436079025
222,0.04106969013810158
223,0.034682296216487885
224,0.032024066895246506
225,0.03846698999404907
226,0.03781477361917496
227,0.03647228702902794
228,0.038390908390283585
229,0.03940688446164131
230,0.0381024070084095
231,0.03675859421491623
232,0.03355913981795311
233,0.03816169500350952
234,0.03653380274772644
235,0.038699671626091
236,0.037878189235925674
237,0.03827377408742905
238,0.03331094607710838
239,0.043637316673994064
240,0.03973942622542381
241,0.03980528190732002
242,0.037806857377290726
243,0.03573627397418022
244,0.035611189901828766
245,0.038151323795318604
246,0.03824823722243309
247,0.03630697727203369
248,0.03910361975431442
249,0.03759671375155449
250,0.03783245012164116
251,0.03574877232313156
252,0.03837517648935318
253,0.03859712928533554
254,0.03804771974682808
255,0.033858947455883026
256,0.03634003922343254
257,0.03369959071278572
258,0.03793863579630852
259,0.03502766788005829
260,0.045548900961875916
261,0.038636885583400726
262,0.037899162620306015
263,0.03553077206015587
264,0.03882754594087601
265,0.03484665974974632
266,0.03951798379421234
267,0.03734689950942993
268,0.03627071902155876
269,0.03146591782569885
270,0.03095768764615059
271,0.03843124210834503
272,0.037245944142341614
273,0.033737678080797195
274,0.03348948061466217
275,0.03874240070581436
276,0.03194562345743179
277,0.031078312546014786
278,0.03733218461275101
279,0.03315872699022293
280,0.0367620512843132
281,0.03502412885427475
282,0.033663615584373474
283,0.030347174033522606
284,0.0362289622426033
285,0.033865850418806076
286,0.03670240193605423
287,0.03735294193029404
288,0.03367849811911583
289,0.035562463104724884
290,0.037075139582157135
291,0.03680695220828056
292,0.0369320884346962
293,0.03655531257390976
294,0.03246006742119789
295,0.03409330174326897
296,0.03578069061040878
297,0.03501126542687416
298,0.031139614060521126
299,0.03681209683418274
300,0.03629525378346443
301,0.034845419228076935
302,0.03215285390615463
303,0.03555288165807724
304,0.038472943007946014
305,0.03554719686508179
306,0.03662571310997009
307,0.03636582940816879
308,0.03801361471414566
309,0.036960504949092865
310,0.03669265657663345
311,0.03824859857559204
312,0.03459388017654419
313,0.03297474607825279
314,0.030818063765764236
315,0.0326659232378006
316,0.031727924942970276
317,0.03533830866217613
318,0.03114268183708191
319,0.03334643319249153
320,0.03584617003798485
321,0.03604460507631302
322,0.03216090798377991
323,0.03767542541027069
324,0.03597257286310196
325,0.03555755689740181
326,0.03380609303712845
327,0.036993369460105896
328,0.03739281743764877
329,0.03294400870800018
330,0.03595100715756416
331,0.036117397248744965
332,0.03440560773015022
333,0.033952318131923676
334,0.034423574805259705
335,0.03573373705148697
336,0.03491593897342682
337,0.03664758801460266
338,0.03668979927897453
339,0.037480004131793976
340,0.03480944782495499
341,0.03477053716778755
342,0.036448799073696136
343,0.03384988754987717
344,0.036548223346471786
345,0.03484257310628891
346,0.03670836240053177
347,0.0353996716439724
348,0.033642105758190155
349,0.03400210663676262
350,0.038718126714229584
351,0.029735084623098373
352,0.03710245341062546
353,0.0366569422185421
354,0.030332887545228004
355,0.029592787846922874
356,0.033030491322278976
357,0.03633524104952812
358,0.0358194001019001
359,0.031143223866820335
360,0.036044083535671234
361,0.030950753018260002
362,0.037315815687179565
363,0.03580664470791817
364,0.03428555652499199
365,0.032919786870479584
366,0.03005584329366684
367,0.03627217933535576
368,0.03526858985424042
369,0.03454764932394028
370,0.03698815032839775
371,0.03451576456427574
372,0.0367140993475914
373,0.038756709545850754
374,0.03630360960960388
375,0.03366129845380783
376,0.033948514610528946
377,0.03451544791460037
378,0.03725346550345421
379,0.03402859717607498
380,0.035366177558898926
381,0.03721090778708458
382,0.03174256533384323
383,0.036934994161129
384,0.03164177015423775
385,0.03370514512062073
386,0.03100922703742981
387,0.036189161241054535
388,0.036105647683143616
389,0.03674418479204178
390,0.03663521632552147
391,0.03594590723514557
392,0.03304409608244896
393,0.035348761826753616
394,0.03575020655989647
395,0.03535249084234238
396,0.03007332980632782
397,0.03611218184232712
398,0.03431336209177971
399,0.03639429435133934
400,0.03565099462866783
401,0.035851359367370605
402,0.03403453528881073
403,0.03416328877210617
404,0.036551333963871
405,0.0327116921544075
406,0.03303231671452522
407,0.02970193326473236
408,0.03337179869413376
409,0.03743048384785652
410,0.03597499802708626
411,0.03827803581953049
412,0.03728755563497543
413,0.03466404601931572
414,0.03340398147702217
415,0.03135489672422409
416,0.02999873273074627
417,0.03877652436494827
418,0.03498154878616333
419,0.037050213664770126
420,0.036822929978370667
421,0.030177133157849312
422,0.03545524552464485
423,0.03667852282524109
424,0.03656337037682533
425,0.03362972289323807
426,0.03378762677311897
427,0.03626174479722977
428,0.03503318876028061
429,0.03449276462197304
430,0.03848903253674507
431,0.03590931370854378
432,0.034569237381219864
433,0.0367782860994339
434,0.03652549535036087
435,0.032677702605724335
436,0.03706607222557068
437,0.03586721792817116
438,0.03644426539540291
439,0.035481296479701996
440,0.035792626440525055
441,0.036271482706069946
442,0.03571965545415878
443,0.035971254110336304
444,0.03312968835234642
445,0.03750014305114746
446,0.03417313098907471
447,0.03589355945587158
448,0.03665292263031006
449,0.03228722885251045
450,0.03363073989748955
451,0.03645589202642441
452,0.036191828548908234
453,0.03614285588264465
454,0.0349213108420372
455,0.03713623434305191
456,0.028950870037078857
457,0.030895335599780083
458,0.03575456142425537
459,0.033387623727321625
460,0.035711705684661865
461,0.03530711680650711
462,0.032506927847862244
463,0.02962854877114296
464,0.03599473088979721
465,0.03468149155378342
466,0.03595143184065819
467,0.03568923473358154
468,0.03593852370977402
469,0.037023916840553284
470,0.034550365060567856
471,0.036775313317775726
472,0.03649893403053284
473,0.03316708654165268
474,0.03657304495573044
475,0.03682567924261093
476,0.03593864291906357
477,0.03086177073419094
478,0.036278776824474335
479,0.03238140419125557
480,0.03660142421722412
481,0.03533976897597313
482,0.037114452570676804
483,0.03563565015792847
484,0.03124203532934189
485,0.036903880536556244
486,0.0358940064907074
487,0.033692918717861176
488,0.037139393389225006
489,0.03536306694149971
490,0.03843569755554199
491,0.03567972779273987
492,0.03305596113204956
493,0.033375609666109085
494,0.03586267679929733
495,0.0367545485496521
496,0.033776137977838516
497,0.03651448339223862
498,0.03567270562052727
499,0.03164394944906235
500,0.031128952279686928
501,0.03325524181127548
502,0.03441782668232918
503,0.03676882013678551
504,0.03627411276102066
505,0.036240044981241226
506,0.03533424064517021
507,0.03698273375630379
508,0.037302762269973755
509,0.03635597601532936
510,0.03357093781232834
511,0.03733736276626587
512,0.03563970327377319
513,0.03516300767660141
514,0.036770351231098175
515,0.03146836906671524
516,0.03691741079092026
517,0.028976984322071075
518,0.03219975531101227
519,0.03619277477264404
520,0.03566821292042732
521,0.03574345260858536
522,0.03572983667254448
523,0.03535739332437515
524,0.03321908414363861
525,0.03558216243982315
526,0.032773207873106
527,0.029553551226854324
528,0.03534429892897606
529,0.0327594093978405
530,0.03593754768371582
531,0.03457833081483841
532,0.03099118359386921
533,0.036701641976833344
534,0.03669097274541855
535,0.036794617772102356
536,0.035432420670986176
537,0.03484239801764488
538,0.03543951362371445
539,0.03677992522716522
540,0.035861555486917496
541,0.036036305129528046
542,0.03598674014210701
543,0.03511425107717514
544,0.036055125296115875
545,0.03453386574983597
546,0.03200845792889595
547,0.03416277840733528
548,0.03363337367773056
549,0.03701113164424896
550,0.031591348350048065
551,0.03455321490764618
552,0.030207961797714233
553,0.035443127155303955
554,0.03655708208680153
555,0.03576144203543663
556,0.03577001765370369
557,0.036968737840652466
558,0.03599311038851738
559,0.03574741631746292
560,0.0365399606525898
561,0.03187108039855957
562,0.031357645988464355
563,0.03687369450926781
564,0.03489755839109421
565,0.03382653743028641
566,0.035913266241550446
567,0.03440752252936363
568,0.03623731806874275
569,0.03556440398097038
570,0.03676402568817139
571,0.03654584288597107
572,0.03625114634633064
573,0.033571209758520126
574,0.0362800732254982
575,0.03656565397977829
576,0.0296819768846035
577,0.03612201288342476
578,0.029918476939201355
579,0.034659244120121
580,0.030417045578360558
581,0.03210415691137314
582,0.03620993718504906
583,0.037469226866960526
584,0.03019193932414055
585,0.03539155796170235
586,0.03153609111905098
587,0.03522688150405884
588,0.02924562431871891
589,0.03722459822893143
590,0.03712727501988411
591,0.02892110124230385
592,0.0346192792057991
593,0.03440176323056221
594,0.03413727506995201
595,0.03151291608810425
596,0.03484983369708061
597,0.037042614072561264
598,0.03545903414487839
599,0.034347325563430786
600,0.036936745047569275
601,0.03222675248980522
602,0.034995242953300476
603,0.03603864461183548
604,0.03334770351648331
605,0.03486023098230362
606,0.032328374683856964
607,0.036445360630750656
608,0.032267920672893524
609,0.029935503378510475
610,0.03613077476620674
611,0.03479376435279846
612,0.03422471135854721
613,0.0342978909611702
614,0.03303172439336777
615,0.03193226084113121
616,0.03199387341737747
617,0.03681164234876633
618,0.035069383680820465
619,0.032956406474113464
620,0.035559482872486115
621,0.0318363718688488
622,0.03941772133111954
623,0.032219160348176956
624,0.030571740120649338
625,0.03535398840904236
626,0.03418831527233124
627,0.03772181272506714
628,0.039322901517152786
629,0.03181883692741394
630,0.03024584986269474
631,0.03809628635644913
632,0.03050072118639946
633,0.03339230269193649
634,0.03496992960572243
635,0.033236026763916016
636,0.037106409668922424
637,0.0323302187025547
638,0.036543529480695724
639,0.03636188060045242
640,0.03654890134930611
641,0.036049097776412964
642,0.03682669997215271
643,0.03296900540590286
644,0.035334836691617966
645,0.03170644864439964
646,0.03153685852885246
647,0.031489886343479156
648,0.03718462213873863
649,0.036502134054899216
650,0.03589339554309845
651,0.036198388785123825
652,0.03292100131511688
653,0.03580461069941521
654,0.03881094604730606
655,0.03722623363137245
656,0.031712837517261505
657,0.03620745241641998
658,0.033798813819885254
659,0.03662498667836189
660,0.03611939027905464
661,0.03614579886198044
662,0.03766210004687309
663,0.03511203080415726
664,0.038496531546115875
665,0.033505748957395554
666,0.035992540419101715
667,0.036251623183488846
668,0.03358813375234604
669,0.03177453950047493
670,0.036209866404533386
671,0.03671688959002495
672,0.03559119254350662
673,0.03615906089544296
674,0.036350272595882416
675,0.037428583949804306
676,0.03561817482113838
677,0.03422917053103447
678,0.035549260675907135
679,0.030070170760154724
680,0.03665158152580261
681,0.03309771791100502
682,0.031824737787246704
683,0.03531688079237938
684,0.031597256660461426
685,0.03150654584169388
686,0.03193293511867523
687,0.03222331404685974
688,0.03410668298602104
689,0.03336691856384277
690,0.03620915487408638
691,0.030180703848600388
692,0.03190790116786957
693,0.03712177276611328
694,0.033157315105199814
695,0.03477010130882263
696,0.029569851234555244
697,0.03352935239672661
698,0.036304496228694916
699,0.03663552924990654
700,0.03571106493473053
701,0.036263544112443924
702,0.03578997403383255
703,0.03554476052522659
704,0.036964744329452515
705,0.0362587571144104
706,0.036022014915943146
707,0.030940573662519455
708,0.03582201153039932
709,0.03318611532449722
710,0.03654583543539047
711,0.034154944121837616
712,0.029000192880630493
713,0.03427394852042198
714,0.036509692668914795
715,0.0314694419503212
716,0.03488796949386597
717,0.029726488515734673
718,0.0336633138358593
719,0.036456771194934845
720,0.03198167681694031
721,0.03323404863476753
722,0.03577684983611107
723,0.029298365116119385
724,0.036283016204833984
725,0.03788793832063675
726,0.03603746369481087
727,0.03643151372671127
728,0.036854907870292664
729,0.032447755336761475
730,0.02850741520524025
731,0.031386833637952805
732,0.03623015433549881
733,0.034822702407836914
734,0.030687563121318817
735,0.0361478216946125
736,0.03553901985287666
737,0.03443869203329086
738,0.03577309101819992
739,0.03314486891031265
740,0.028975224122405052
741,0.030766267329454422
742,0.031708694994449615
743,0.0352746956050396
744,0.031809378415346146
745,0.03490092605352402
746,0.03283041715621948
747,0.029311418533325195
748,0.03547799214720726
749,0.03344706445932388
750,0.03645528107881546
751,0.03498199209570885
752,0.03586363419890404
753,0.039009589701890945
754,0.03744170442223549
755,0.036619991064071655
756,0.03433831036090851
757,0.033435337245464325
758,0.03263215720653534
759,0.03483754023909569
760,0.03009866178035736
761,0.033843930810689926
762,0.037439506500959396
763,0.037191543728113174
764,0.02862231805920601
765,0.03596974164247513
766,0.036118123680353165
767,0.03737254813313484
768,0.032083526253700256
769,0.036351121962070465
770,0.03364316374063492
771,0.035942673683166504
772,0.03167186677455902
773,0.036481183022260666
774,0.03639848530292511
775,0.034417521208524704
776,0.03405812010169029
777,0.034281373023986816
778,0.02899189665913582
779,0.036012064665555954
780,0.03478453680872917
781,0.0322839617729187
782,0.030949879437685013
783,0.03580951318144798
784,0.03597282990813255
785,0.03247077018022537
786,0.035766810178756714
787,0.03692685440182686
788,0.0307717714458704
789,0.0308984387665987
790,0.03218654915690422
791,0.029281912371516228
792,0.035700809210538864
793,0.035140808671712875
794,0.036253154277801514
795,0.03466612845659256
796,0.03444185107946396
797,0.03120771422982216
798,0.03067445568740368
799,0.034387826919555664
800,0.033502768725156784
801,0.03625044599175453
802,0.03717806190252304
803,0.03683353215456009
804,0.03647822141647339
805,0.036424215883016586
806,0.0303333792835474
807,0.03556150197982788
808,0.03411667421460152
809,0.03572443872690201
810,0.03613325208425522
811,0.0356866791844368
812,0.03152387589216232
813,0.0356292724609375
814,0.03584649786353111
815,0.03021710366010666
816,0.03628446161746979
817,0.03243120014667511
818,0.029813818633556366
819,0.03163211792707443
820,0.03656724467873573
821,0.03355391323566437
822,0.036105114966630936
823,0.033335790038108826
824,0.03636177256703377
825,0.03616175055503845
826,0.03621210902929306
827,0.03431837633252144
828,0.035232625901699066
829,0.0313374400138855
830,0.035892385989427567
831,0.03612241894006729
832,0.0315859355032444
833,0.03443829342722893
834,0.03416210412979126
835,0.031608305871486664
836,0.03606012091040611
837,0.03321388363838196
838,0.033605385571718216
839,0.030927985906600952
840,0.03201574087142944
841,0.034122057259082794
842,0.035984378308057785
843,0.0352853387594223
844,0.03477167710661888
845,0.03087623231112957
846,0.036335885524749756
847,0.030455105006694794
848,0.03142781928181648
849,0.03704977035522461
850,0.0330863781273365
851,0.03517517074942589
852,0.03458771854639053
853,0.0307086780667305
854,0.03506230190396309
855,0.037383366376161575
856,0.03245071321725845
857,0.030330967158079147
858,0.03763892501592636
859,0.03217032924294472
860,0.03155205398797989
861,0.03333870321512222
862,0.03406302258372307
863,0.03560357540845871
864,0.035274624824523926
865,0.036466605961322784
866,0.031936079263687134
867,0.033047113567590714
868,0.03680818900465965
869,0.03611820936203003
870,0.030417367815971375
871,0.03162161633372307
872,0.03665371984243393
873,0.02975527197122574
874,0.0366070494055748
875,0.035566430538892746
876,0.0370640866458416
877,0.0379096083343029
878,0.029706165194511414
879,0.03695226088166237
880,0.03410845249891281
881,0.03430067002773285
882,0.035969048738479614
883,0.03249941021203995
884,0.03428015857934952
885,0.032266177237033844
886,0.03613058850169182
887,0.036730654537677765
888,0.032094694674015045
889,0.030057959258556366
890,0.030388101935386658
891,0.032859064638614655
892,0.034599144011735916
893,0.03137870132923126
894,0.0358516201376915
895,0.03316580131649971
896,0.035164523869752884
897,0.03733895719051361
898,0.03008907102048397
899,0.029468979686498642
900,0.03352838382124901
901,0.03824928402900696
902,0.03702876716852188
903,0.03587114438414574
904,0.028963498771190643
905,0.03631379082798958
906,0.0368674173951149
907,0.03287620469927788
908,0.034617867320775986
909,0.029004989191889763
910,0.03485889360308647
911,0.03243966028094292
912,0.03511533886194229
913,0.03357841819524765
914,0.030423371121287346
915,0.035582780838012695
916,0.03372468799352646
917,0.03055739216506481
918,0.035441335290670395
919,0.03477747365832329
920,0.028401600196957588
921,0.034138794988393784
922,0.03575789928436279
923,0.031305987387895584
924,0.031877756118774414
925,0.0329766720533371
926,0.03948032855987549
927,0.03722681850194931
928,0.03560660034418106
929,0.031624943017959595
930,0.037744149565696716
931,0.03675665706396103
932,0.03824197128415108
933,0.03527763858437538
934,0.03652600571513176
935,0.03629554435610771
936,0.036793045699596405
937,0.03496205434203148
938,0.032265063375234604
939,0.033123668283224106
940,0.035538267344236374
941,0.031234925612807274
942,0.02844586968421936
943,0.037160005420446396
944,0.03144034743309021
945,0.0303503330796957
946,0.03610213100910187
947,0.036332592368125916
948,0.03218173608183861
949,0.035464391112327576
950,0.034769438207149506
951,0.037259358912706375
952,0.03072221949696541
953,0.030392710119485855
954,0.03595314919948578
955,0.034767553210258484
956,0.0363612063229084
957,0.03663737699389458
958,0.035281334072351456
959,0.031009644269943237
960,0.03348391875624657
961,0.035923346877098083
962,0.037334129214286804
963,0.03599625825881958
964,0.03519917652010918
965,0.036346886307001114
966,0.03234513849020004
967,0.029880546033382416
968,0.035467635840177536
969,0.03613360971212387
970,0.02996164746582508
971,0.03435082733631134
972,0.03715689107775688
973,0.03391433507204056
974,0.03560783341526985
975,0.03415284678339958
976,0.03605375811457634
977,0.03594814985990524
