frame_idx,PSNR,SSIM,LPIPS
0,18.029987335205078,0.9267546534538269,
1,18.49523162841797,0.9322904348373413,
2,18.955190658569336,0.9366598129272461,
3,19.009315490722656,0.9375960230827332,
4,18.709484100341797,0.9359967112541199,
5,18.34056282043457,0.9341034889221191,
6,18.176223754882812,0.9319118857383728,
7,18.31475067138672,0.9306693077087402,
8,18.48723030090332,0.9322006106376648,
9,18.554658889770508,0.932837188243866,
10,18.518901824951172,0.9323078989982605,
11,18.37592887878418,0.9309863448143005,
12,18.177265167236328,0.929094672203064,
13,17.973833084106445,0.9267799258232117,
14,17.84646987915039,0.9241729974746704,
15,17.805505752563477,0.9231745600700378,
16,17.76781463623047,0.9230787754058838,
17,17.751012802124023,0.9235622882843018,
18,17.7320556640625,0.9241220355033875,
19,17.70568084716797,0.9246792793273926,
20,17.660890579223633,0.9250170588493347,
21,17.598482131958008,0.9270581007003784,
22,17.667015075683594,0.9308640360832214,
23,17.736289978027344,0.9330929517745972,
24,17.717193603515625,0.9335346221923828,
25,17.50627326965332,0.9306215047836304,
26,17.278207778930664,0.9267401695251465,
27,17.161365509033203,0.9221853017807007,
28,17.146116256713867,0.9216625094413757,
29,17.150171279907227,0.9220687747001648,
30,17.161277770996094,0.9232605695724487,
31,17.219423294067383,0.9265729188919067,
32,17.441173553466797,0.9301525354385376,
33,17.724567413330078,0.9336713552474976,
34,17.935821533203125,0.9359979629516602,
35,18.211183547973633,0.9388357996940613,
36,18.263338088989258,0.939361572265625,
37,18.2242431640625,0.9389934539794922,
38,18.127552032470703,0.9380328059196472,
39,17.996639251708984,0.9366874694824219,
40,17.78304100036621,0.9343786239624023,
41,17.675487518310547,0.933131217956543,
42,17.586759567260742,0.9320565462112427,
43,17.482412338256836,0.9307368993759155,
44,17.37574005126953,0.930790901184082,
45,17.47766876220703,0.933691680431366,
46,17.721702575683594,0.9361871480941772,
47,17.960227966308594,0.9381036758422852,
48,17.942731857299805,0.9364830851554871,
49,17.62173843383789,0.9323398470878601,
50,17.257802963256836,0.9272056818008423,
51,17.140859603881836,0.9230347871780396,
52,17.14095687866211,0.9222845435142517,
53,17.140539169311523,0.922132670879364,
54,17.140066146850586,0.9219770431518555,
55,17.14822769165039,0.9220371246337891,
56,17.17637062072754,0.9225965738296509,
57,17.212875366210938,0.9233607053756714,
58,17.2386417388916,0.9237750768661499,
59,17.26416778564453,0.9241182208061218,
60,17.283756256103516,0.9243450164794922,
61,17.302955627441406,0.9245572090148926,
62,17.320568084716797,0.9247230291366577,
63,17.336027145385742,0.924864649772644,
64,17.345020294189453,0.9249385595321655,
65,17.345396041870117,0.9247503280639648,
66,17.326248168945312,0.9238858222961426,
67,17.294723510742188,0.9226323366165161,
68,17.24587059020996,0.9210479259490967,
69,17.226686477661133,0.9201483726501465,
70,17.228734970092773,0.9196304082870483,
71,17.256515502929688,0.9197038412094116,
72,17.29902458190918,0.9201614260673523,
73,17.333528518676758,0.9205989837646484,
74,17.536510467529297,0.9269112944602966,
75,17.94914436340332,0.9328889846801758,
76,18.299972534179688,0.9375485777854919,
77,18.103744506835938,0.93410325050354,
78,17.722858428955078,0.9277070760726929,
79,17.62479591369629,0.9224945306777954,
80,17.693836212158203,0.9218642115592957,
81,17.789880752563477,0.9223766326904297,
82,17.87611198425293,0.9238271713256836,
83,18.045795440673828,0.9259294271469116,
84,18.385896682739258,0.9290674924850464,
85,18.57456398010254,0.930631160736084,
86,18.804548263549805,0.9335529208183289,
87,18.803979873657227,0.9339398145675659,
88,18.72886848449707,0.9306964874267578,
89,18.412033081054688,0.92374587059021,
