frame_idx,PSNR,SSIM,LPIPS
0,18.022903442382812,0.9259092211723328,
1,18.497970581054688,0.9314865469932556,
2,18.968141555786133,0.9359545707702637,
3,19.0297908782959,0.9370006322860718,
4,18.735158920288086,0.9354881048202515,
5,18.369564056396484,0.9336177706718445,
6,18.211074829101562,0.9315481185913086,
7,18.363529205322266,0.9305316209793091,
8,18.5465030670166,0.9322811961174011,
9,18.609617233276367,0.9329384565353394,
10,18.560134887695312,0.9323322772979736,
11,18.40364646911621,0.9308823943138123,
12,18.192523956298828,0.928952693939209,
13,17.98076629638672,0.9266948699951172,
14,17.847393035888672,0.9242275953292847,
15,17.803190231323242,0.9233454465866089,
16,17.760517120361328,0.9233461618423462,
17,17.73647689819336,0.9238656759262085,
18,17.707500457763672,0.9243890047073364,
19,17.670166015625,0.9248795509338379,
20,17.615013122558594,0.9251264333724976,
21,17.544708251953125,0.9270572066307068,
22,17.608427047729492,0.9307650327682495,
23,17.68232536315918,0.9329707026481628,
24,17.675825119018555,0.9334508776664734,
25,17.477933883666992,0.9305925369262695,
26,17.258060455322266,0.9267610907554626,
27,17.145858764648438,0.922268271446228,
28,17.12986183166504,0.9217361211776733,
29,17.128637313842773,0.9220523834228516,
30,17.130836486816406,0.9231045246124268,
31,17.18059730529785,0.9262897372245789,
32,17.397249221801758,0.929834246635437,
33,17.678133010864258,0.9333755373954773,
34,17.88935661315918,0.935741662979126,
35,18.164703369140625,0.9386224746704102,
36,18.21811294555664,0.9391629099845886,
37,18.180227279663086,0.9387916326522827,
38,18.086427688598633,0.9378482699394226,
39,17.958194732666016,0.936524510383606,
40,17.747570037841797,0.9342288970947266,
41,17.641361236572266,0.9329864382743835,
42,17.553741455078125,0.9319130182266235,
43,17.45092010498047,0.9306000471115112,
44,17.346290588378906,0.9306707382202148,
45,17.44987678527832,0.9336053729057312,
46,17.697053909301758,0.9361740946769714,
47,17.940481185913086,0.9381712675094604,
48,17.93117332458496,0.936625599861145,
49,17.61956214904785,0.9325574636459351,
50,17.263124465942383,0.9274849891662598,
51,17.15093994140625,0.9233609437942505,
52,17.1534481048584,0.9226506948471069,
53,17.152332305908203,0.9225192070007324,
54,17.150184631347656,0.9223920702934265,
55,17.15675163269043,0.9224675893783569,
56,17.177518844604492,0.9228599071502686,
57,17.203062057495117,0.9233302474021912,
58,17.226076126098633,0.923690915107727,
59,17.252758026123047,0.9240977168083191,
60,17.275592803955078,0.9243807792663574,
61,17.300840377807617,0.9246929883956909,
62,17.325359344482422,0.924953818321228,
63,17.351348876953125,0.9252195358276367,
64,17.373945236206055,0.925426185131073,
65,17.3913631439209,0.9255262613296509,
66,17.394691467285156,0.92527174949646,
67,17.379718780517578,0.9244551658630371,
68,17.324691772460938,0.922569215297699,
69,17.27874183654785,0.9209684133529663,
70,17.245880126953125,0.9195961952209473,
71,17.248266220092773,0.9190446138381958,
72,17.27320671081543,0.9192737936973572,
73,17.2985782623291,0.9197908639907837,
74,17.49519157409668,0.9263662695884705,
75,17.901874542236328,0.9326049089431763,
76,18.25048065185547,0.9376670718193054,
77,18.05848503112793,0.9345011711120605,
78,17.68568229675293,0.9284579157829285,
79,17.5862979888916,0.9235288500785828,
80,17.63961410522461,0.9229979515075684,
81,17.694278717041016,0.9232050776481628,
82,17.716968536376953,0.9240676760673523,
83,17.809356689453125,0.9255616664886475,
84,18.036218643188477,0.9279515147209167,
85,18.113319396972656,0.9289411902427673,
86,18.205659866333008,0.9311833381652832,
87,18.11341094970703,0.9308489561080933,
88,18.008249282836914,0.927942156791687,
89,17.78470802307129,0.9229065775871277,
