iteracion,loss
0,0.14018207788467407
1,0.13272294402122498
2,0.1332518458366394
3,0.13037855923175812
4,0.12320540100336075
5,0.11116164177656174
6,0.10557518899440765
7,0.11560344696044922
8,0.10644064843654633
9,0.09526345878839493
10,0.09444720298051834
11,0.10727674514055252
12,0.09090167284011841
13,0.08754156529903412
14,0.08852960169315338
15,0.09441979229450226
16,0.08050420880317688
17,0.08548475801944733
18,0.07698814570903778
19,0.07551657408475876
20,0.07600544393062592
21,0.08393356204032898
22,0.06924542039632797
23,0.07482393085956573
24,0.07252192497253418
25,0.0828607827425003
26,0.08196224272251129
27,0.08101048320531845
28,0.06955694407224655
29,0.07481642067432404
30,0.07426626980304718
31,0.0668993815779686
32,0.06615450978279114
33,0.059224873781204224
34,0.055234070867300034
35,0.058776892721652985
36,0.05885395407676697
37,0.06051144003868103
38,0.056495387107133865
39,0.054690517485141754
40,0.048751432448625565
41,0.05705089867115021
42,0.04982363432645798
43,0.04814926162362099
44,0.044297147542238235
45,0.04340673238039017
46,0.04897398501634598
47,0.053671352565288544
48,0.04034237563610077
49,0.03998851403594017
50,0.0429106242954731
51,0.04742319881916046
52,0.04587665945291519
53,0.04502994939684868
54,0.04236609861254692
55,0.03461488336324692
56,0.03414114564657211
57,0.039159007370471954
58,0.035405483096838
59,0.03174658119678497
60,0.03131089359521866
61,0.03291535750031471
62,0.03448881208896637
63,0.03267449513077736
64,0.03822242468595505
65,0.02856343984603882
66,0.029138322919607162
67,0.03237580507993698
68,0.026773076504468918
69,0.02612600475549698
70,0.0296238511800766
71,0.030195217579603195
72,0.02525251917541027
73,0.02391241304576397
74,0.03742805868387222
75,0.024659615010023117
76,0.029414281249046326
77,0.023020636290311813
78,0.026522420346736908
79,0.022235644981265068
80,0.023264503106474876
81,0.021742377430200577
82,0.02094363234937191
83,0.026258789002895355
84,0.021882405504584312
85,0.021872594952583313
86,0.024212263524532318
87,0.021252799779176712
88,0.01998726651072502
89,0.02072501927614212
90,0.019181087613105774
91,0.017364682629704475
92,0.019425421953201294
93,0.017921846359968185
94,0.0169354435056448
95,0.016715368255972862
96,0.016084449365735054
97,0.018574921414256096
98,0.01625470630824566
99,0.015834253281354904
100,0.015586718916893005
101,0.021866636350750923
102,0.017108336091041565
103,0.02050020359456539
104,0.015337701886892319
105,0.014943315647542477
106,0.014791704714298248
107,0.01514494139701128
108,0.016143908724188805
109,0.013885361142456532
110,0.017250733450055122
111,0.013411610387265682
112,0.012975822202861309
113,0.016240345314145088
114,0.013427257537841797
115,0.015363037586212158
116,0.01569964736700058
117,0.014344424940645695
118,0.013705587014555931
